id	predicted score	array	query1	query2	query1_score	query2_score	array_score	query1_array_score	query2_array_score	query1_query2_score
3141	1.049527169778943	YBR069C	YNL146C-A	YHR092C	1.005	0.996	1.0405	1.0290000000000001	1.0296	0.858
3142	1.0495271194279194	YER147C	YKR102W	YCR059C	0.9965	0.996	1.0375	1.0004	1.0415	0.8592
3143	1.0495269943475722	YDR270W	YBR077C	YNL020C	1.0115	0.897	1.0435	1.0227	1.0226	0.8565
3144	1.0495262949168682	YPR056W	YCL049C	YOR247W	1.0025	0.997	1.0495	0.9883	1.0313	0.8523
3145	1.0495256447345018	YIL043C	YDR196C	YDL130W-A	0.9917	1.0005	1.0362	0.9899	1.0164	0.8607
3146	1.049524789005518	YPL058C	YER147C	YCL002C	1.0190000000000001	0.9965	1.0495	1.1136	1.0096	0.8607
3147	1.0495245951861143	YGR274C	YHL047C	YDR466W	1.016	1.0002	1.048	0.977	1.048	0.8608
3148	1.0495224448889493	YMR094W	YDR178W	YCR061W	1.0145	0.9783	1.0415	0.9923	1.0235	0.8537
3149	1.049522244066	YML112W	YGL200C	YMR162C	0.9963	0.998	1.0427	1.0107	1.0436	0.8583
3150	1.049520594254136	YHR106W	YNR054C	YDR480W	1.0092	0.9789	1.0412	1.0254	1.0128	0.8596
3151	1.0495201443582771	YGR052W	YDR106W	YNL042W	1.0008	0.9875	1.04	1.0225	1.0234	0.8608
3152	1.0495171708017588	YDR180W	YPR037C	YHR006W	1.011	0.996	1.0367	0.9583	1.0383	0.856
3153	1.0495162963718174	YDR180W	YGR052W	YCL027W	1.011	1.0008	1.0585	0.9578	1.0176	0.8581
3154	1.049515768200159	YPR015C	YNL004W	YER180C	1.0157	0.9773	1.0423	1.0242	1.0436	0.8563
3155	1.049515319943428	YBR211C	YGL150C	YMR303C	1.0165	0.988	1.0382	0.9856	1.0324	0.8553
3156	1.0495144964307546	YGR274C	YDR358W	YCR019W	1.016	0.9998	1.0535	0.956	1.0224	0.8539
3157	1.0495142204761505	YMR094W	YBR218C	YOR296W	1.0145	0.9948	1.043	0.9657	1.0443	0.8562
3158	1.0495139695703983	YLR309C	YIL027C	YDR480W	1.0187	0.897	1.0412	1.0138	1.0133	0.8564
3159	1.0495135199576615	YMR094W	YPR129W	YBR201W	1.0145	0.98	1.038	0.9935	1.0259	0.8555
3160	1.049512794807553	YER056C	YNR068C	YIR018W	1.011	1.0215	1.0452	1.0242	1.0181	0.8597
3161	1.0495126945972444	YGR274C	YPR029C	YOR237W	1.016	0.9913	1.047	0.9962	1.0349	0.8547
3162	1.0495118195414543	YOR393W	YPR008W	YBR149W	0.993	0.998	1.0385	1.0007	1.0337	0.8567
3163	1.0495112391114234	YGR044C	YDR196C	YLR423C	1.014	1.0005	1.0377	1.1505	1.0306	0.8532
3164	1.049511020153761	YPL016W	YDR534C	YDL197C	1.0005	1.0005	1.035	1.0066	1.0416	0.8537
3165	1.049510645866394	YDR141C	YNL098C	YOL013C	1.0155	0.998	1.0528	0.9611	1.0371	0.8590000000000001
3166	1.049510569795966	YDR141C	YPR129W	YJL016W	1.0155	0.98	1.0408	0.9990000000000001	1.0166	0.861
3167	1.049510569795966	YDR141C	YOR177C	YJL016W	1.0155	0.9790000000000001	1.0408	0.9990000000000001	1.0159	0.8586
3168	1.049510569795966	YDR141C	YOR177C	YGL224C	1.0155	0.9790000000000001	1.0415	0.9995	1.0162	0.8586
3169	1.0495099441856144	YGR294W	YBR182C	YMR195W	1.0065	0.9792	1.0497	1.0226	1.0281	0.8523
3170	1.049509813964367	YJL091C	YGR121C	YOL013C	1.0155	0.9938	1.0528	1.1025	1.0127	0.853
3171	1.0495089945048095	YDR222W	YER053C-A	YOR190W	1.002	0.9925	1.0375	1.0266	1.0186	0.8588
3172	1.0495081949084997	YDL003W	YLR348C	YML016C	1.0175	0.9738	1.0368	0.9998	1.0207	0.853
3173	1.0495081450343131	YBR211C	YIR007W	YMR303C	1.0165	0.9990000000000001	1.0382	0.9856	1.0502	0.8563
3174	1.0495073940306905	YER174C	YKL196C	YBR201W	1.0065	0.9744	1.038	1.0165	1.0344	0.858
3175	1.0495071942061185	YGL143C	YMR096W	YOL013C	1.0075	0.983	1.0528	1.0228	1.0287	0.8547
3176	1.0495070692300796	YOR393W	YOL031C	YOR215C	0.993	0.998	1.0445	1.011	1.0425	0.8577
3177	1.0495058447867631	YJL203W	YGR206W	YGL082W	0.9975	0.9995	1.0415	0.9898	1.0205	0.857
3178	1.0495049444288016	YKR095W	YGL238W	YNL020C	1.011	0.9659	1.0435	1.0226	1.0138	0.8523
3179	1.0495047464221714	YGR274C	YBL024W	YCR019W	1.016	0.9983	1.0535	0.956	1.0221	0.8558
3180	1.0495047214180229	YDR180W	YPR037C	YCL027W	1.011	0.996	1.0585	0.9578	1.0138	0.856
3181	1.0495037450045348	YHR155W	YIL045W	YOR296W	0.9985	0.9975	1.043	0.9895	1.0126	0.8571
3182	1.0495032947212457	YPR169W	YHR046C	YCL035C	1.0125	0.9888	1.035	1.0171	1.0361	0.8589
3183	1.0495012698024513	YLR409C	YOR334W	YDR266C	1.0145	0.9667	1.042	1.0174	1.0253	0.8539
3184	1.0495000951886178	YDR141C	YGR249W	YLR023C	1.0155	0.9875	1.0582	0.9893	1.0255	0.8590000000000001
3185	1.0494993198364977	YNL045W	YFL061W	YFR032C	1.0190000000000001	0.9705	1.0373	1.0133	1.0132	0.8569
3186	1.0494982942938804	YER147C	YIL158W	YGL224C	0.9965	1.0005	1.0415	0.9964	1.0474	0.8549
3187	1.0494953446537256	YJL010C	YPR017C	YER187W	1.016	0.9692	1.0393	1.02	1.0133	0.8537
3188	1.0494947947859763	YDR141C	YOR127W	YGL224C	1.0155	0.9835	1.0415	0.9995	1.0163	0.8566
3189	1.0494947947859763	YDR141C	YDR502C	YJL016W	1.0155	0.9843	1.0408	0.9990000000000001	1.0166	0.8604
3190	1.0494947696328163	YGL143C	YMR096W	YLR228C	1.0075	0.983	1.04	1.0119	1.0279	0.8547
3191	1.0494930452257394	YGR274C	YOR008C-A	YDR466W	1.016	0.998	1.048	0.977	1.0489	0.8607
3192	1.0494929689317942	YPR106W	YJL203W	YLL017W	1.0075	0.9975	1.036	1.0257	1.0499	0.8551
3193	1.0494925691634418	YGL200C	YML112W	YCL064C	0.998	0.9963	1.053	1.0201	1.0423	0.8583
3194	1.049490044862032	YBR211C	YIR007W	YMR315W	1.0165	0.9990000000000001	1.045	0.9893	1.0505	0.8563
3195	1.0494892947673795	YKL078W	YLR214W	YCR061W	1.0125	0.9852	1.0415	0.9990000000000001	1.0208	0.8594
3196	1.0494892947673795	YDR141C	YHL002W	YGL224C	1.0155	0.9832	1.0415	0.9995	1.0202	0.8528
3197	1.0494892947673795	YDR141C	YDR502C	YGL224C	1.0155	0.9843	1.0415	0.9995	1.0207	0.8604
3198	1.0494864455610515	YGR274C	YPL273W	YNL020C	1.016	0.995	1.0435	0.9681	1.0473	0.8595
3199	1.0494861692786217	YER053C-A	YDR105C	YNL042W	0.9925	0.9997	1.04	0.9917	1.0399	0.8567
3200	1.049485395267606	YDR534C	YPL016W	YDR214W	1.0005	1.0005	1.034	1.0187	1.0299	0.8537
3201	1.049485244229436	YBR218C	YNL146C-A	YCL002C	0.9948	0.996	1.0495	1.0146	1.0345	0.8578
3202	1.0494846697598694	YPR004C	YGL238W	YCR020C	1.0175	0.9659	1.0395	1.0173	1.0188	0.8602
3203	1.0494842698127032	YNL146C-A	YBR218C	YDL130W-A	0.996	0.9948	1.0362	1.0275	1.0253	0.8578
